stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,0
3dpf,3.45,0,4.02,0,0
5dpf,0.52,0.52,1.55,0.52,0.52
10dpf,2.51,0,0,0,0
