stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,2.19,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,28,0
2dpf,35.03,1.67,5,0.83,7.51,9.17,1.67,14.18,5.84
3dpf,2.3,0,0,0,2.3,4.02,0,0.57,0
5dpf,3.1,0,1.55,0,0.52,6.72,1.03,3.1,1.55
10dpf,1.26,0,0,1.26,0,0.63,0,1.26,0
