stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
2dpf,8.34,0.83,0,0,2.5,0.83,0,0.83,3.34
3dpf,7.47,0.57,0,0.57,4.02,0.57,0,0,0
5dpf,6.2,1.55,0.52,0,6.72,0,0.52,1.03,3.1
10dpf,3.14,0,0,0,1.26,0,0,0,0.63
