stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,2.5,0,0.83,0,0.83,9.17
3dpf,25.86,2.3,6.9,0,0.57,0,0,2.3
5dpf,9.82,3.1,6.2,1.55,8.79,1.55,0.52,41.35
10dpf,5.02,6.9,1.26,1.88,1.26,0,0,15.69
