stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,13.49,0,0,0,0,0,1.93,0
16hpf,0,18.46,0,0,0,0,0,2.05,0
24hpf,0,7,0,0,0,0,0,0,0
2dpf,0.83,5,0,0.83,0.83,0,0,0.83,0.83
3dpf,15.52,29.31,1.15,0,0,5.17,0,0,1.15
5dpf,1.03,10.85,0,2.07,0,3.62,0.52,2.07,1.55
10dpf,3.14,25.73,0,1.88,0.63,2.51,0,1.88,0.63
