stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6431.19,113.55,30.97,0,1125.2,82.58,0,206.46,2560.09,2343.31
12hpf,5850.72,190.85,36.63,179.28,1501.72,260.25,15.42,356.63,2656.44,1864.13
14hpf,5718.01,90.28,257.48,351.11,1177.04,531.67,96.97,143.79,2196.92,2253.76
16hpf,4798.91,219.44,381.45,334.28,1558.62,607.04,157.91,219.44,2157.46,2426.12
19hpf,7254.96,59.11,168.57,218.92,910.7,380.92,218.92,76.62,753.08,2147.59
24hpf,5052,85,827,249,1237,535,219,27,1437,955
2dpf,1706.52,59.22,116.77,180.99,889.13,1312,133.45,14.18,484.6,476.26
3dpf,4499.47,90.22,69.53,82.17,79.88,1233.76,47.12,0,137.91,212.04
5dpf,476,51.68,192.26,171.07,105.43,999.55,72.87,57.37,258.41,780.93
10dpf,1239.38,81.58,216.5,133.66,58.99,859.09,38.28,1.26,140.57,182.61
