stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0
16hpf,0,0,0,0,0,0,0,2.05
19hpf,2.19,0,0,0,0,0,0,0
24hpf,3,0,0,0,0,0,0,0
2dpf,93.42,0,0,5.84,9.17,2.5,6.67,0.83
3dpf,275.83,0,0.57,0.57,17.24,1.15,1.72,0.57
5dpf,38.25,0,3.1,1.55,18.61,2.58,4.65,6.72
10dpf,87.85,0.63,0,0.63,10.04,1.26,0.63,0
