stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.83,0,0.83,0,0.83,0,18.35
3dpf,0,0,0,0,1.72,0,10.92
5dpf,0.52,4.13,1.55,0.52,0.52,0,29.46
10dpf,0,0,0,0,0.63,0.63,6.28
