stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.01,0,4.17,0.83,0.83,7.51,1.67,5.84,5
3dpf,2.3,0.57,0,0,0,1.15,0,0.57,0
5dpf,4.65,1.03,0,2.07,0,15.5,1.03,3.62,3.62
10dpf,3.77,0.63,0,0,0,1.26,0,6.28,0.63
