stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,25.02,0,19.18,37.53,0.83,2.5,27.52,10.84
3dpf,3.45,0.57,2.87,33.9,0.57,0,6.32,2.87
5dpf,12.4,0.52,3.1,48.07,0,7.24,7.75,9.3
10dpf,21.96,0,0.63,8.79,0,0,1.88,0.63
