stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,0,1.67,5,5,0.83,4.17,5
3dpf,20.69,0.57,0,0,5.17,0,0,1.15
5dpf,1.55,0.52,0,0.52,12.92,0,1.55,4.13
10dpf,23.85,3.14,3.14,1.88,28.87,3.14,3.77,3.77
