stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,82.58,0,0
12hpf,0,0,0,0,0,3.86,0,269.89,1.93,1.93
14hpf,6.69,0,0,0,3.34,0,0,100.32,0,3.34
16hpf,57.42,2.05,0,0,0,0,0,170.22,0,4.1
19hpf,32.84,0,0,0,0,0,0,61.3,0,0
24hpf,33,0,0,1,0,1,0,29,4,0
2dpf,50.88,0,0,0,3.34,14.18,0,22.52,8.34,6.67
3dpf,13.79,0,0,0.57,1.72,36.78,0,0.57,0.57,2.87
5dpf,2.58,0.52,2.07,2.07,0,29.46,0.52,48.07,1.03,5.69
10dpf,6.9,0,0,0,0.63,8.16,0.63,0.63,0,1.26
