stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.34,0
16hpf,0,0,0,2.05,0,0,0,2.05,0
2dpf,6.67,0,0,13.35,12.51,4.17,0,23.35,10.84
3dpf,8.62,0.57,0,0.57,6.32,0,0,2.87,2.87
5dpf,2.07,0,0,0.52,5.69,0.52,0.52,4.65,6.2
10dpf,2.51,0,0.63,0,5.02,0.63,0,3.14,1.26
