stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.68,0,0,0.83,0.83,0.83,0.83
3dpf,108.03,0.57,0.57,1.15,0.57,0,0.57
5dpf,1.55,0,2.58,2.58,1.03,0.52,0.52
10dpf,24.47,0,3.77,1.88,0.63,0,0
