stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0,0
2dpf,11.68,0.83,0.83,5,12.51,1.67,2.5,4.17
3dpf,21.26,0,0.57,1.15,4.6,0,0.57,2.87
5dpf,5.69,2.07,2.58,1.03,7.75,0,0.52,7.75
10dpf,7.53,1.88,0.63,0.63,3.14,0,1.26,0
