stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,505.82,30.97,0,0,185.81,0,0,0,268.4,350.98
12hpf,778.81,32.77,0,42.41,264.1,34.7,3.86,61.69,306.51,356.63
14hpf,367.82,20.06,13.38,36.78,83.6,23.41,3.34,10.03,93.63,193.94
16hpf,313.78,12.3,12.3,28.71,90.24,47.17,6.15,14.36,100.49,135.35
19hpf,389.67,2.19,0,6.57,32.84,2.19,0,6.57,6.57,67.86
24hpf,189,3,10,21,47,18,9,1,21,34
2dpf,387.01,7.51,20.85,87.58,232.71,353.65,55.05,4.17,109.26,146.8
3dpf,1199.86,5.17,10.34,35.05,34.48,391.91,22.41,0,25.28,55.74
5dpf,160.73,18.09,39.8,100.26,44.45,404.16,47.55,29.98,66.67,278.57
10dpf,377.77,13.81,24.47,57.11,17.57,233.44,23.85,0,24.47,48.95
