stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,371.63,10.32,30.97,0,144.52,0,0,20.65,289.04,175.49
12hpf,597.6,26.99,32.77,30.84,223.62,34.7,0,32.77,296.87,171.57
14hpf,531.67,16.72,93.63,63.53,143.79,63.53,6.69,13.38,294.26,270.85
16hpf,910.56,67.68,88.19,79.98,358.89,143.56,34.86,32.81,541.42,494.25
19hpf,1182.16,10.95,6.57,26.27,151.05,65.68,35.03,2.19,133.54,332.76
24hpf,1424,26,145,94,451,177,58,6,328,270
2dpf,1536.37,31.69,93.42,182.66,782.36,1265.29,143.46,20.02,434.55,600.53
3dpf,5155.14,41.95,121.25,83.9,136.19,1815.88,64.36,0.57,159.18,289.62
5dpf,704.95,78.04,284.77,329.22,183.47,2131.92,146.78,108.02,440.85,1563.41
10dpf,2540.25,79.07,389.7,213.36,86.6,1648.53,81.58,3.77,252.9,322.55
