stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,0,0,0,0,0,0,0,0,1.93,0
14hpf,0,0,0,0,0,0,0,0,0,3.34
16hpf,0,0,0,0,0,0,0,0,2.05,0
19hpf,4.38,0,0,0,0,0,0,0,0,0
24hpf,2,0,0,1,1,1,0,0,0,0
2dpf,70.06,0.83,18.35,14.18,36.7,51.71,10.84,3.34,21.69,61.72
3dpf,261.46,4.02,4.02,6.9,5.17,76.43,2.3,0,3.45,30.46
5dpf,29.98,3.1,16.02,14.99,4.13,50.65,6.2,3.1,10.34,46
10dpf,76.56,2.51,16.32,5.65,3.14,31.38,3.14,0,3.77,19.45
