stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05,0
2dpf,0.83,0,0.83,0.83,2.5,0,0.83,0.83
3dpf,1.72,0,0,0,4.6,0,0,0
5dpf,3.62,1.03,1.55,0.52,9.3,1.03,1.03,2.58
10dpf,20.08,0,0.63,1.26,2.51,0,1.26,1.26
