stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,2.5,0.83,0,0.83,0.83
3dpf,3.45,0,0.57,0,0.57,0,0,0,0
5dpf,1.55,0.52,0.52,0,1.55,0,0.52,1.03,1.03
10dpf,0.63,0,0,0.63,3.77,0,0,1.26,0.63
