stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,1.67,0.83,0,0.83,7.51,0.83
3dpf,0.57,0,0,0,1.72,0,1.72,0
5dpf,0.52,0,0,0,1.55,0,18.09,1.03
10dpf,0.63,0.63,0,0,4.39,0,8.79,0.63
