stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,9.17,0,0.83,0.83,4.17,3.34,0.83,5.84
3dpf,5.75,0.57,0,0,1.15,3.45,0,0.57
5dpf,2.07,1.03,0.52,1.03,0.52,4.13,1.55,6.72
10dpf,1.88,1.26,0.63,0,0,1.26,9.41,0.63
