stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.05,0
19hpf,0,0,0,0,2.19,0,0,0,0
24hpf,0,0,0,0,0,1,0,0,0
2dpf,8.34,0,0,0,3.34,10.84,5,0,0.83
3dpf,47.7,0.57,0.57,0,0.57,19.54,1.72,0.57,1.15
5dpf,11.37,11.89,2.58,13.95,2.07,35.66,4.65,2.58,15.5
10dpf,19.45,3.14,1.88,3.14,0,11.3,2.51,0.63,2.51
