stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,2.05,0,0,0,0,0
24hpf,2,0,0,0,0,0,0
2dpf,55.05,3.34,1.67,4.17,0,0,0
3dpf,23.56,2.3,0,9.19,0,1.15,0.57
5dpf,33.08,3.62,0,6.2,0,0.52,0.52
10dpf,20.08,3.14,0,3.77,0.63,0.63,0
