stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,1.67,0,0,0,0,0
3dpf,9.19,0,0,0,0,2.87,0,0,4.6
5dpf,0.52,0,0,1.03,0.52,2.58,0.52,0,7.75
10dpf,1.26,1.26,0.63,0.63,0,6.9,0,0.63,6.28
