stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.68,0,0,0,2.5,5,7.51,1.67,10.01
3dpf,185.04,0,0,0.57,1.15,14.94,0,0,1.15
5dpf,8.79,0,1.03,5.17,0,22.22,5.17,2.07,4.65
10dpf,163.16,0.63,2.51,3.14,1.26,15.69,4.39,1.26,2.51
