stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0,0,0,0
3dpf,14.37,0,0,0,1.15,0
5dpf,2.07,0,0.52,0.52,1.03,0.52
10dpf,13.81,0.63,0,0,1.26,0
