stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,26.69,0,0,0,2.5,0.83,0.83,14.18
3dpf,9.19,0,0,0.57,1.15,0,0,10.34
5dpf,32.56,1.03,0.52,0,2.58,0,1.55,43.93
10dpf,18.2,0,0,0.63,1.26,0,1.26,23.22
