stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
3dpf,2.87,0,0,1.15,3.45,0.57,0,0.57,0.57
5dpf,2.07,1.55,0.52,1.55,5.17,0.52,0.52,0,4.65
10dpf,1.88,0.63,1.88,0,0.63,0.63,0,0,0
