stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0,0
2dpf,10.01,0,2.5,5,6.67,0.83,3.34,0
3dpf,19.54,0,0.57,1.15,14.94,0,1.72,1.15
5dpf,2.07,0.52,1.55,1.03,10.34,0,1.55,3.62
10dpf,5.65,0,0,0,1.88,0,0.63,0.63
