stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0
2dpf,0.83,0,0,0,0,0,0
3dpf,0,2.87,0,0,0,0.57,0
5dpf,1.03,23.77,1.03,0.52,5.17,0,0.52
10dpf,1.26,42.04,0,0,1.26,0.63,0.63
