stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.67,0.83,0,0,1.67,0
3dpf,3.45,0,0,0.57,1.72,0
5dpf,0,1.03,1.03,0,2.58,1.03
10dpf,3.14,0.63,0,0,2.51,0
