stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2374.28,0,0,0,123.88,10.32,0,0,165.17,154.84
12hpf,784.59,1.93,0,5.78,113.74,21.21,1.93,0,50.12,82.89
14hpf,1437.86,10.03,16.72,10.03,210.66,140.44,3.34,3.34,53.5,56.85
16hpf,660.36,0,18.46,2.05,63.58,53.32,0,0,26.66,26.66
19hpf,2075.35,0,10.95,6.57,76.62,28.46,30.65,0,6.57,41.59
24hpf,1412,3,15,26,183,59,69,1,54,48
2dpf,387.01,7.51,25.86,156.81,363.66,724.81,177.66,4.17,165.98,62.56
3dpf,853.92,8.62,9.77,57.46,57.46,670.61,15.52,0,44.25,22.41
5dpf,174.69,12.92,54.78,176.76,68.22,788.68,71.84,20.67,175.72,140.06
10dpf,245.37,6.9,30.12,91.62,22.59,613.1,57.73,0.63,77.81,20.08
