stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,10.32
12hpf,1.93,1.93,0,1.93,0,0,0,0,0,9.64
14hpf,0,3.34,0,3.34,3.34,0,0,0,0,23.41
16hpf,2.05,4.1,2.05,4.1,20.51,2.05,0,0,0,24.61
19hpf,4.38,0,0,6.57,2.19,0,0,0,0,0
24hpf,9,0,3,2,14,2,0,0,1,9
2dpf,18.35,0,8.34,26.69,32.53,47.54,2.5,0.83,10.01,30.03
3dpf,82.75,0.57,3.45,4.02,6.32,48.84,2.87,0,1.72,10.34
5dpf,6.72,4.65,23.26,25.32,16.02,50.65,2.07,0.52,2.58,56.33
10dpf,28.87,2.51,14.43,16.32,5.65,23.22,0.63,0,1.88,11.92
