stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1145.85,41.29,0,0,268.4,30.97,0,92.91,650.35,732.93
12hpf,1742.69,84.82,1.93,79.04,487.72,111.81,1.93,173.5,1147.01,944.6
14hpf,1083.41,50.16,50.16,143.79,300.95,160.51,26.75,63.53,762.4,1253.95
16hpf,621.4,73.83,36.91,86.13,184.57,116.9,8.2,49.22,490.15,748.55
19hpf,869.11,2.19,2.19,56.92,102.89,37.22,15.32,21.89,89.76,1153.7
24hpf,417,6,21,110,161,69,21,10,77,301
2dpf,451.24,9.17,63.39,109.26,378.67,571.34,60.89,18.35,110.93,462.91
3dpf,980.92,25.28,74.13,47.7,60.34,720.03,17.24,0,32.75,291.92
5dpf,198.46,31.01,68.74,119.39,66.15,622.26,31.01,28.43,83.73,1097.74
10dpf,423.58,27.61,125.51,67.15,30.12,548.46,18.2,0.63,37.02,211.48
