stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.83,1.67,0,0.83,0
3dpf,8.05,0,0,6.9,0,0,0
5dpf,4.13,2.07,2.07,4.13,0.52,0.52,3.1
10dpf,83.46,8.16,0,3.14,0,0,0.63
