stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.93,0
14hpf,0,0,0,0,0,0,0,33.44,0
16hpf,0,0,0,0,0,0,0,223.54,2.05
19hpf,0,0,0,0,2.19,0,0,85.38,0
24hpf,7,0,2,1,4,0,0,956,5
2dpf,10.01,0.83,1.67,1.67,2.5,4.17,0.83,40.87,1.67
3dpf,3.45,0.57,0,0.57,0,1.72,0,7.47,0
5dpf,0.52,0,1.55,0,0,3.62,0,17.06,3.62
10dpf,2.51,0,0,0.63,0,0,0,15.69,0
