stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0
2dpf,7.51,0,1.67,0,2.5,2.5,10.01
3dpf,4.02,0.57,0.57,1.15,3.45,0.57,0.57
5dpf,25.32,1.03,3.62,0.52,11.89,2.07,18.61
10dpf,7.53,0.63,1.88,0,6.28,0.63,7.53
