stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,0,0,0,0,0,0
12hpf,23.13,0,0,0,0,0,0,0,0,0
14hpf,210.66,0,0,0,0,0,0,0,0,3.34
16hpf,287.11,0,0,0,0,0,0,2.05,2.05,18.46
19hpf,426.89,0,0,0,0,0,4.38,0,4.38,8.76
24hpf,212,0,1,1,4,3,8,0,7,5
2dpf,120.11,0,4.17,4.17,12.51,25.86,25.86,0,8.34,20.02
3dpf,545.91,2.87,0.57,3.45,0,6.32,0,0,0,8.05
5dpf,35.14,1.55,2.58,8.27,0.52,22.22,1.55,0.52,2.58,13.44
10dpf,146.84,3.77,0.63,6.9,1.88,3.14,2.51,0,0.63,0.63
