stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.83,0.83,0.83,0
3dpf,5.17,4.6,0,0.57,14.37,0,0
5dpf,0.52,10.85,0.52,1.03,7.75,0.52,1.55
10dpf,4.39,18.2,0,0.63,8.79,0,0.63
