stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0,2.5,1.67,0,0.83,0
3dpf,10.34,0,0,0.57,8.05,0,0,1.15
5dpf,0,0,0.52,0.52,3.1,0.52,1.03,1.03
10dpf,2.51,0.63,1.26,0,3.77,0,0,0
