stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,4.17,0,0.83,0,1.67,0,0,0
3dpf,30.46,101.71,0,2.87,1.72,26.43,0.57,0.57,1.15
5dpf,10.85,52.2,2.58,10.85,3.62,43.41,2.07,6.2,12.92
10dpf,5.65,41.42,0,8.16,0.63,6.28,0.63,0.63,0
