stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.93
14hpf,3.34,0,0,0,0,0,0
2dpf,5.84,0,1.67,3.34,0.83,2.5,0
3dpf,11.49,0,0.57,1.72,0,0.57,0
5dpf,1.55,0,0,2.07,0.52,0.52,0.52
10dpf,3.77,0.63,0,0,0,0,0
