stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm
2dpf,0,0,0,0,1.67,0,0.83
3dpf,5.75,0,0,0,0.57,0,0
5dpf,0,1.55,2.58,0.52,2.58,1.03,0.52
10dpf,6.28,0,0.63,0,1.26,0.63,0
