stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,1.67,2.5,4.17,1.67,0.83,0.83
3dpf,48.84,0,0.57,5.17,0,0,0.57
5dpf,1.03,0,0,1.03,0.52,0,0
10dpf,20.71,0,0,6.9,1.88,0,0
