stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.34
2dpf,5,0.83,0.83,1.67,0,0,10.84
3dpf,5.75,0,0,0,2.3,0.57,15.52
5dpf,6.2,0,1.55,1.55,7.24,3.1,80.11
10dpf,5.02,0,3.14,0,8.79,1.88,28.87
