stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0,5
3dpf,2.3,0.57,0,0,3.45
5dpf,3.62,0,0,0,17.06
10dpf,2.51,0,0,0.63,15.06
