stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0,0
16hpf,0,2.05,0,0,0,0,0,0,0
3dpf,10.34,0,0,0,5.75,0,0,0,0
5dpf,6.72,1.03,2.58,1.55,41.86,1.03,1.03,2.58,3.1
10dpf,5.02,1.88,0.63,0,9.41,0,0,1.26,0
