stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0
24hpf,2,0,0,0,0
2dpf,25.02,1.67,3.34,25.02,0.83
3dpf,9.77,0,1.72,6.32,0
5dpf,4.65,0,5.69,14.99,1.55
10dpf,10.04,0,1.26,5.65,0
