stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,30.97,0,836.16,0
12hpf,0,0,0,0,327.72,0
14hpf,0,0,3.34,0,234.07,0
16hpf,8.2,0,0,0,147.66,0
19hpf,2.19,0,0,0,120.41,0
24hpf,1,1,1,0,25,1
2dpf,0,0,4.17,0.83,0,0
3dpf,1.72,0,0,5.75,0,0
5dpf,0,0,0,1.03,0,1.03
10dpf,0,0,0,0.63,0,0
