stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3,0,0,0,0,0,0,0
2dpf,17.52,1.67,1.67,1.67,4.17,0.83,0.83,1.67
3dpf,264.34,1.15,0.57,1.15,7.47,0,0,0.57
5dpf,4.65,1.03,1.55,0.52,4.65,0.52,1.03,1.03
10dpf,64.01,1.88,0,0,2.51,0,1.26,0.63
