stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
2dpf,4.17,0,0.83,0.83,1.67,0,0,13.35,0
3dpf,3.45,0,0,0,0.57,17.24,0,0.57,0
5dpf,1.55,0.52,1.03,0,0,17.57,2.07,235.16,1.55
10dpf,0.63,0,0,0.63,0,5.02,0,4.39,0
