stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,20.85,0,0.83,1.67,1.67,0.83
3dpf,0.57,0,12.07,0.57,0,4.02,1.15,0
5dpf,0,0,83.21,0,0,2.58,0.52,1.03
10dpf,3.77,1.26,68.4,0.63,0,3.14,0,0
