stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,0,13.14
24hpf,0,0,0,0,0,0,0,0,7
2dpf,6.67,0,0,0,0,3.34,0,1.67,0.83
3dpf,16.66,0,0,0,0,1.72,0,0,4.6
5dpf,1.55,0.52,0,0.52,0,4.13,0.52,1.03,2.58
10dpf,30.12,0,0.63,0,1.26,2.51,0.63,0,4.39
