stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,31,0,0,0,0,0
2dpf,0,25.02,0.83,0,0.83,0,0.83
3dpf,2.3,24.14,0.57,0,0.57,0,0
5dpf,1.03,64.6,0,0.52,1.03,0.52,1.03
10dpf,2.51,48.32,0,0,2.51,0.63,1.26
