stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,2.5,0.83,0.83,0,0.83
3dpf,2.87,0,0.57,4.02,0,0,0,0
5dpf,0.52,1.55,0,2.07,0,1.55,0,1.03
10dpf,4.39,0.63,0,4.39,0,0,0.63,0
