stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,598.73,30.97,0,0,113.55,10.32,0,30.97,154.84,113.55
12hpf,1542.2,53.98,17.35,57.83,337.36,80.97,1.93,65.54,811.58,458.8
14hpf,1688.65,20.06,120.38,76.91,401.26,200.63,43.47,16.72,755.71,501.58
16hpf,1888.8,71.78,211.23,118.95,643.96,278.91,75.88,49.22,1015.15,812.12
19hpf,1611.24,15.32,76.62,48.16,207.97,107.27,126.97,4.38,284.59,330.57
24hpf,1248,29,265,26,304,174,111,1,901,207
2dpf,472.09,34.2,37.53,48.38,194.34,407.86,63.39,5.84,231.87,115.1
3dpf,1026.32,70.11,33.33,39.08,24.14,291.92,16.66,0,54.02,91.37
5dpf,225.34,33.08,133.34,113.7,50.13,636.22,42.38,39.8,207.77,531.82
10dpf,491.36,72.79,116.09,106.05,28.87,542.82,25.1,1.26,101.03,96.01
