stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,20.85,0,5,15.85,37.53,0.83,0,9.17,22.52
3dpf,19.54,0.57,1.15,3.45,61.49,1.72,0,3.45,11.49
5dpf,7.24,0.52,7.24,2.58,44.45,1.55,1.03,6.2,23.77
10dpf,22.59,0.63,4.39,5.65,67.77,5.02,0,9.41,6.9
