stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.32,0,0,0,0,30.97
12hpf,0,26.99,0,0,1.93,0,0,0,0,46.27
14hpf,0,6.69,0,0,3.34,13.38,0,0,0,180.57
16hpf,4.1,8.2,0,0,8.2,4.1,2.05,16.41,6.15,36.91
19hpf,21.89,2.19,0,0,15.32,2.19,6.57,4.38,0,175.13
24hpf,3,1,0,5,19,4,13,2,3,23
2dpf,39.2,4.17,0.83,33.36,85.91,177.66,26.69,4.17,27.52,53.38
3dpf,116.08,9.19,2.3,36.78,70.11,690.72,8.05,0,24.14,84.47
5dpf,59.44,21.19,7.24,73.39,37.73,364.88,27.91,50.65,20.67,222.24
10dpf,127.39,11.92,6.28,43.3,32.63,283.64,21.34,1.26,16.94,72.17
