stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,547.12,10.32,0,0,175.49,0,0,10.32,123.88,196.14
12hpf,127.23,1.93,0,0,48.19,21.21,0,0,21.21,32.77
14hpf,267.51,6.69,3.34,30.09,43.47,40.13,3.34,3.34,40.13,63.53
16hpf,223.54,14.36,0,12.3,69.73,28.71,12.3,2.05,34.86,57.42
19hpf,470.67,0,0,2.19,30.65,13.14,2.19,0,8.76,28.46
24hpf,289,5,2,4,54,24,3,2,22,15
2dpf,563.84,10.01,20.02,45.87,260.23,372.83,35.87,7.51,104.26,90.91
3dpf,1229.17,5.75,8.05,17.24,42.52,394.21,13.79,0,28.16,28.73
5dpf,139.03,8.79,18.61,43.41,40.31,330.77,19.64,9.3,53.75,141.09
10dpf,279.88,10.67,10.67,18.2,15.06,153.12,9.41,0,11.3,18.83
