stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,7.71
14hpf,0,0,0,0,0,0,0,3.34
16hpf,0,0,12.3,0,0,0,24.61,51.27
19hpf,0,0,2.19,0,0,0,0,21.89
24hpf,1,0,0,0,0,0,5,24
2dpf,23.35,0,3.34,5,1.67,4.17,3.34,142.63
3dpf,7.47,1.15,0,2.3,0,5.75,3.45,21.26
5dpf,1.03,0,7.24,4.65,0,3.1,5.17,135.41
10dpf,1.88,1.88,7.53,5.02,0.63,2.51,6.9,34.51
