stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0
2dpf,0.83,0,0,0,0,0,0
3dpf,34.48,0,0,0.57,3.45,0,0.57
5dpf,0,0.52,0.52,0,4.13,0.52,1.03
10dpf,20.08,0,0,0,0,0.63,0.63
