stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,1.67,0,0,0.83,0.83
3dpf,51.72,0,0,0,1.15,0.57,0,0
5dpf,1.55,2.07,0,0,4.65,5.69,1.03,2.07
10dpf,21.96,0,0,0,1.26,1.88,0,0.63
