stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0,15.85,59.22,0,0,0
3dpf,3.45,0,0.57,0,0.57,182.16,0,0,0.57
5dpf,2.07,0.52,1.55,0.52,2.58,106.98,0.52,0.52,1.55
10dpf,2.51,0,0,0,1.26,76.56,0,1.26,0
